主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B083SCHRLC,,RLP,Vapor Canister Purge Valve Compatible with 3.6L 3.0L Buick Enclave LaCrosse Cadillac ATS CTS SRX XTS Chevy Caprice Equinox Impala GMC Acadia Canyon Terrain Replaces 12610560 12690512,https://images-na.ssl-images-amazon.com/images/I/31oy+s6q6dL._AC_US200_.jpg,B083SCHRLC,Automotive:Replacement Parts:Exhaust & Emissions:Canister Purge Valves,Automotive,"22,405","2,847",13%,Automotive Replacement Emission Canister Purge Valves,9,255,-500%,"3,567",-5%,13.99,,57%,3.86,482,7.84%,4.40,20,2020-01-11,FBA,10,1,1,ROCKLIKE PROMISE,CN,公司名称：NINGBO ROCKLIKE PROMISE IMP & EXP CO LTD,FBA,,Y,,Y,,Automotive Replacement Emission Canister Purge Val,0.22 pounds,3 x 1 x 1 inches,2023-07-04
,B09MJRR1G3,,ROVIKE,"Gas Cap,Fuel Cap For 2004-2011 Chevy GMC Buick Cadillac Pontiac Colorado Cruze Malibu Impala Corvette Equinox Aveo Cobalt Canyon Savana CTS DTS SRX STS G3 G5 G6 Allure LaCrosse Lucerne Rainier Regal",https://images-na.ssl-images-amazon.com/images/I/51rUKUG8FML._AC_US200_.jpg,B09MJRR1G3,Automotive:Replacement Parts:Caps:Fuel Tank Caps,Automotive,"24,419","-2,680",-11%,Automotive Replacement Fuel Tank Caps,48,249,"1,900%","3,486",19%,14.00,,56%,4.08,204,6.43%,4.30,16,2021-11-24,FBA,9,1,1,ROVIKE,CN,"公司名称：Wenzhou Maiji Electronic Commerce Co., Ltd
办公地址：
龙湾区永中街道永中西路288号万华锦园4幢902室
温州市
浙江
325024
CN",FBA,,Y,,,,Automotive Replacement Fuel Tank Caps by ROVIKE,2.89 ounces,5 x 4.02 x 2.87 inches,2023-07-04
,B07PGW539W,Size: Crew Cab Automatic (4 External Door Handles) | Color: Gray Trim,CupHolderHero,"CupHolderHero fits Chevy Colorado and GMC Canyon Accessories 2015-2022 Interior Non-Slip Anti Dust Cup Holder Inserts, Center Console Liner Mats, Door Pocket 26-pc Set (Crew Cab) (Gray Trim)",https://images-na.ssl-images-amazon.com/images/I/51zh0m1aQlL._AC_US200_.jpg,B07PGW8PVN,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"33,048","-8,391",-25%,Automotive Center Consoles,451,237,"3,100%","7,960",31%,33.59,40,72%,4.24,508,0.00%,4.30,0,2019-03-20,FBA,9,8,1,CupHolderHero,US,"公司名称：Suma Brands Funding I, LLC
办公地址：
310 4th Ave S Suite 5010 PMB 95932
Minneapolis
MN
55415
US",FBA,,,,Y,,,0.31 pounds,12 x 5 x 0.1 inches,2023-07-04
,B08Z3J43FW,Color: Black,PIMCAR,"PIMCAR Center Console Organizer Compatible with Chevy Colorado/GMC Canyon 2015-2021 2022, Armrest Insert Tray Secondary Storage Box-Black",https://images-na.ssl-images-amazon.com/images/I/51HEqgCms5L._AC_US200_.jpg,B09M3NCGZQ,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"28,957","-6,700",-23%,Automotive Center Consoles,336,235,0%,"3,828",0%,16.29,9,52%,5.40,939,9.36%,4.80,22,2021-03-15,FBA,9,2,1,PIMCAR,CN,"公司名称：guangzhouhuangannamaoyiyouxiangongsi
办公地址：
鹤龙街鹤边通达创意园西区二横路1号7号楼5楼506
广州市
白云区
广东省
510000
CN",FBA,,Y,,Y,,Automotive Center Consoles by PIMCAR,6.4 ounces,9.5 x 6.5 x 2.8 inches,2023-07-04
,B07VCNXQND,Color: Red,AmeriLite,AmeriLite Replacement Brake Tail Lights Set For 04-12 Chevy Colorado/GMC Canyon - Passenger and Driver Side,https://images-na.ssl-images-amazon.com/images/I/51Du+IHeJZL._AC_US200_.jpg,B08CRZ4XH1,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"29,699","-3,001",-10%,Automotive Tail Light Assemblies,89,232,"2,200%","14,374",22%,61.96,11,69%,9.73,497,6.90%,4.70,16,2019-07-17,FBM,9,4,2,AmeriLite,US,"公司名称：Aero8 Motor Inc
电话号码：1-844-582-0442",FBM,,Y,,Y,,Automotive Tail Light Assemblies by AmeriLite,4 pounds,17 x 7 x 10 inches,2023-07-04
,B0BBV5HBZQ,,APPERFiT,APPERFiT Tailgate Bushing Right Side (2PCS) Compatible with 2014-2019 Chevy Silverado 1500 2500HD 3500HD Colorado/GMC Sierra 1500 2500 HD 3500 HD Canyon Replaces 22966936 84131760 84331136,https://images-na.ssl-images-amazon.com/images/I/31WbbzwvhRL._AC_US200_.jpg,B0BBV5HBZQ,Automotive:Replacement Parts:Body & Trim:Body:Truck Beds & Tailgates,Automotive,"28,460","-8,695",-31%,Truck Beds & Tailgates,51,231,"2,700%","2,538",27%,10.99,,50%,3.86,29,4.33%,3.80,10,2022-08-24,FBA,8,1,1,APPERFiT,CN,"公司名称：rui an shi xi en kai mao yi you xian gong si
办公地址：
安阳街道祥星嘉园4幢1401室
温州市
瑞安市
浙江省
325200
CN",FBA,,,Y,,,,1.13 ounces,2.91 x 2.64 x 2.28 inches,2023-07-04
,B07PDFTGKW,Size: Black Left,BASIKER,BASIKER Driver Seat Adjuster Leve Handle Replacement Recliner Release Handle for Chevy S10 Colorado Blazer SSR &amp; Gmc Canyon Jimmy S15 Envoy H3 Lh Side Adjustment OEM 89041697,https://images-na.ssl-images-amazon.com/images/I/315vLhEboWS._AC_US200_.jpg,B0C3CX1GZS,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"36,816","-5,908",-16%,"Automotive Seating Mechanicals
Automotive Interior Door Handles
Automotive Body Parts","2
28
748",224,-600%,"2,685",-6%,11.99,3,53%,3.86,403,79.02%,4.50,177,2019-03-04,FBA,9,5,1,BASIKER,CN,公司名称：Shenzhen Huajinda Dian Zi You Xian Gong Si,FBA,Y,Y,,Y,,Automotive Interior Door Handles by BASIKER,0.1 pounds,5.9 x 1.6 x 1 inches,2023-07-04
,B0777QL1FN,,KeylessOption,KeylessOption Keyless Entry Remote Car Key Fob Alarm for Chevy Colorado Silverado GMC Canyon Sierra M3N-32337100,https://images-na.ssl-images-amazon.com/images/I/410paBAw4rL._AC_US200_.jpg,B07TLNN34J,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"21,700","9,249",43%,"Antitheft Keyless Entry Systems
Automotive Replacement Parts","197
8103",212,-500%,"3,805",-5%,17.95,10,66%,3.33,530,4.72%,4.10,10,2017-11-06,FBM,7,1,2,KeylessOption,US,"公司名称：1320 International LLC
办公地址：
66 main st
#2457
EATONTOWN
NJ
07724
US",FBM,,Y,,,,2018 chevrolet silverado 1500 key fob,0.634 ounces,2 x 0.7 x 4 inches,2023-07-04
,B007FIT2RC,,EPIC LIGHTING,EPIC LIGHTING AMOE Replacement Rear Brake Tail Lights Compatible for Chevrolet 04-12 Colorado 04-12 GMC Canyon 06-08 Isuzu Pickup [ GM2800164 19417444 20825943 GM2801164 19417443 20825942 ] Pair,https://images-na.ssl-images-amazon.com/images/I/4147+5r1nDL._AC_US200_.jpg,B007FIT2RC,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"38,520","49,095",127%,Automotive Tail Light Assemblies,75,211,"1,700%","13,067",17%,61.93,22,70%,9.41,965,6.16%,4.80,13,2012-02-28,FBM,10,1,1,EPIC LIGHTING,US,"公司名称：CA
电话号码：1-840-200-9911",FBM,,Y,,Y,,Automotive Tail Light Assemblies by EPIC LIGHTING,3.96 pounds,17 x 9 x 10 inches,2023-07-03
,B078NNK4JH,,Hoypeyfiy,Hoypeyfiy 10 X Grille Retainer Clips For Chevy GMC Colorado Canyon 2004-2012 NEW,https://images-na.ssl-images-amazon.com/images/I/51256ynQ+eL._AC_US200_.jpg,B078NNK4JH,Automotive:Replacement Parts:Body & Trim:Body:Clips,Automotive,"26,577",296,1%,Automotive Clips,142,209,800%,"1,640",8%,7.85,,44%,3.22,885,8.13%,4.40,17,2017-12-27,FBA,9,1,1,Hoypeyfiy,CN,"公司名称：sichuanxinfengzhushangmaoyouxiangongsi
办公地址：
合作路89号
龙湖时代天街25栋2单元4楼407
成都市
郫都区
四川
611730
CN",FBA,,Y,,Y,,Automotive Clips by Hoypeyfiy,0.634 ounces,3.19 x 1.38 x 0.55 inches,2023-07-04
,B07QJ9N74H,Size: 5.2 FT(61 inch) | Style: Folding,MOSTPLUS,MOSTPLUS Tri-FOLD 5.2 FT Truck Tonneau Cover Compatible for 2015-2023 Chevy Colorado/GMC Canyon Fleetside,https://images-na.ssl-images-amazon.com/images/I/41CXs3jCfVL._AC_US200_.jpg,B0B9SRC52Z,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"42,323","-17,805",-42%,Truck Tonneau Covers,118,195,"1,100%","36,268",11%,185.99,49,63%,40.05,357,4.10%,4.50,8,2019-03-31,FBM,10,4,1,MOSTPLUS,CN,"公司名称：changhong chen
办公地址：
鹿城区滨江街道
御景苑5幢601室
温州
浙江
325000
CN",FBM,,,,Y,,,25.9 pounds,64 x 24.5 x 4.5 inches,2023-07-05
,B0BKFYTWTY,Color: B-Black,FT-BH,"Key Fob Case Cover Compatible with 2014-2018 Chevy Silverado/GMC Sierra and 2015-2019 Colorado/Suburban/Tahoe/Canyon/Yukon/Yukon XL, Remote Smart Key Chain Protector(4 Buttons)",https://images-na.ssl-images-amazon.com/images/I/4196f2pdK3L._AC_US200_.jpg,B0BKQRWXV4,Automotive:Interior Accessories:Key Shells,Automotive,"37,107","7,872",21%,Key Shells,246,194,"2,500%","2,520",25%,12.99,,55%,3.86,79,3.61%,4.80,7,2022-10-18,FBA,10,4,1,US-MAOFENG,CN,公司名称：rao ping xian mao feng mao yi you xian gong si,FBA,,,,Y,,,2.39 ounces,5.24 x 3.43 x 1.06 inches,2023-07-04
,B084KVX7MR,,Red Hound Auto,"Red Hound Auto Tailgate Bushing Rear Right Compatible with Chevrolet GMC Colorado Canyon 2015-2020, Silverado 1500 2014-2020, Silverado 2500HD/3500HD 2015-2020 for Vehicles with Lift Assist",https://m.media-amazon.com/images/I/210oT4KOJZL._AC_US200_.jpg,B084KVX7MR,Automotive:Replacement Parts:Body & Trim:Body:Truck Beds & Tailgates,Automotive,"52,414","-5,885",-18%,Truck Beds & Tailgates,111,194,-500%,"1,930",-5%,9.95,3,46%,3.86,301,1.03%,3.90,2,2020-02-05,FBA,7,1,1,redhoundauto,US,"公司名称：Discount Auto Experts, Inc.
电话号码：1-866-521-1333",FBA,,,,,,,0.32 ounces,2 x 2 x 1 inches,2023-07-03
,B093DQ2Q5V,Color: red,Holust,"Holust Key Fob Cover Case for 2019-2021 GMC Sierra 1500 2500HD 3500HD Terrain Acadia Yukon Canyon Key Cover Smart Remote Control Protector 3456 Button,Red,4*2",https://images-na.ssl-images-amazon.com/images/I/51JM6p2TfJL._AC_US200_.jpg,B09SDHP5MS,Automotive:Interior Accessories:Keychains,Automotive,"58,614","-31,518",-47%,Keychains,589,190,"-2,900%","3,226",-29%,16.98,,66%,3.22,571,5.79%,4.50,11,2021-04-23,FBA,8,3,2,qinmeihuaaa,CN,"公司名称：sichuanzhonghuanglijiandianzishangwuyouxiangongsi
办公地址：
同和路329号华凌小区166号楼15单元1569
白云区
广州市
广东省
501515
CN",FBA,,Y,,,,Keychains by Holust,1.76 ounces,6.77 x 3.74 x 0.71 inches,2023-07-04
,B08548QM7K,,AUTOBOO,AUTOBOO Windshield Wiper Washer Fluid Reservoir Tank Bottle Cap - Replacement for Chevrolet Buick GMC Cadillac Canyon OEM#: 12767700 13227300 (Exact Fit),https://images-na.ssl-images-amazon.com/images/I/41Lz1BE34kL._AC_US200_.jpg,B08548QM7K,Automotive:Replacement Parts:Body & Trim:Body:Reservoirs,Automotive,"32,973","-3,037",-9%,Automotive Reservoirs,21,185,"47,200%","1,478",472%,7.99,6,45%,3.22,"1,481",3.78%,4.50,7,2020-03-08,FBA,9,1,1,AUTOBOO,CN,公司名称：NINGBO MEIYI BAOZHUANGZHIPING YOUXIANGONGSI,FBA,,Y,,Y,,Automotive Reservoirs by AUTOBOO,0.634 ounces,6.3 x 4.57 x 0.75 inches,2023-07-04
,B09P67NKBF,,SUPALAND,Key Fob Remote Replacement Fits for Chevy Silverado GMC Sierra 1500 2500 3500 2014 2015 2016 2017 2018 2019 2020 GMC Canyon Chevrolet Colorado 2015-2021 Keyless Entry Remote Start M3N-32337100,https://images-na.ssl-images-amazon.com/images/I/312r0O9NmwL._AC_US200_.jpg,B09P67NKBF,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"36,008","-12,527",-35%,"Antitheft Keyless Entry Systems
Automotive Replacement Parts","186
7689",185,-800%,"4,060",-8%,21.95,3,70%,3.33,151,4.86%,4.10,9,2021-12-24,FBA,8,1,1,Supaland Official,CN,"公司名称：shen zhen shi yi ji ke ji you xian gong si
办公地址：
玉塘街道长圳社区长升路42号1栋B座3304
深圳市
光明区
广东省
518132
CN",FBA,,Y,,,,2015 chevy silverado 1500 accessories,0.07 pounds,4.96 x 4.17 x 0.67 inches,2023-07-04
,B09X3W3DJ6,Color: Silver 1,jokmoest,Keyless Entry Replacement Key Fob Cover Case fit for 2014 2015 2016 2017 Chevrolet Chevy Silverado Colorado/GMC Sierra Canyon Key Fob Shell M3N-32337100 (Silver 1),https://m.media-amazon.com/images/I/41km67rtIOL._AC_US200_.jpg,B09L15673M,Automotive:Interior Accessories:Key Shells,Automotive,"58,541","-34,850",-52%,Key Shells,660,182,"-1,700%","1,727",-17%,9.49,,44%,3.86,162,8.79%,4.40,16,2020-08-18,FBA,7,4,1,jokmoest,CN,"公司名称：beijingxingkonghangpeijiaoyukejiyouxiangongsi
办公地址：
小红门乡鸿博家园六区7号楼7单元601
北京市
朝阳区
北京市
100001
CN",FBA,,Y,,,,Key Shells by jokmoest,0.634 ounces,4.29 x 2.68 x 0.87 inches,2023-07-03
,B08CRRBFYV,Size: 5.2 FT(61 inch) | Style: Folding,MOSTPLUS,MOSTPLUS Tri-FOLD 5.2 FT Truck Tonneau Cover Compatible for 2015-2023 Chevy Colorado/GMC Canyon Fleetside,https://images-na.ssl-images-amazon.com/images/I/41jDkbX9k4L._AC_US200_.jpg,B0B9SRC52Z,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"29,565","-1,329",-5%,Truck Tonneau Covers,132,182,-200%,"33,668",-2%,184.99,49,60%,46.35,350,2.75%,4.50,5,2019-03-31,FBM,10,5,1,MOSTPLUS,CN,"公司名称：changhong chen
办公地址：
鹿城区滨江街道
御景苑5幢601室
温州
浙江
325000
CN",FBM,,,,Y,,,25.9 pounds,64 x 24.5 x 4.5 inches,2023-06-25
,B08YDKLCV8,Color: Black1,Grakest,Replacement Key Fob Cover Case fit for Chevy Silverado Colorado GMC Sierra Canyon Cadillac Keyless Entry Key Fob Shell,https://images-na.ssl-images-amazon.com/images/I/312sggurwtL._AC_US200_.jpg,B087BNJK56,Automotive:Interior Accessories,Automotive,"20,573","5,015",24%,Automotive Interior Accessories,4978,177,-700%,"1,697",-7%,9.59,3,51%,3.22,285,5.65%,4.50,10,2019-10-11,FBA,7,2,1,FIRSKEY,CN,"公司名称：tianshuiyuhefengnongyefazhanyouxiangongsi
办公地址：
qinzhouqu
wangchuanzhenzhoujicun
tianshuishi
gansusheng
741000
CN",FBA,,,,,,,0.634 ounces,4.45 x 2.8 x 0.75 inches,2023-07-03
,B0B7XF4WNN,,RICHWEI,"12673134 Oil Pressure Sensor For 2009-2020 Chevy Chevrolet Silverado 1500 2500 3500,Express,Avalanche,Camaro,Tahoe,Colorado,Cruze,Equinox,Suburban &amp;GMC Savana,Sierra,Yukon,Canyon&amp;Cadillac CTS,Escalade",https://images-na.ssl-images-amazon.com/images/I/41dE41MZ7qL._AC_US200_.jpg,B0B7XF4WNN,Automotive:Replacement Parts:Sensors:Transmission Oil Pressure,Automotive,"17,392","7,067",30%,Automotive Replacement Transmission Oil Pressure Sensors,5,176,-500%,"3,497",-5%,19.87,,66%,3.86,43,5.11%,4.40,9,2022-07-27,FBA,9,1,1,RICHWEI,CN,"公司名称：wen zhou rui chi dian zi shang wu you xian gong si
办公地址：
状元街道状元桥行政村前梅北路90号
温州市
龙湾区
浙江省
325000
CN",FBA,,,Y,,,,1.44 ounces,1.6 x 1.6 x 2.8 inches,2023-07-04
,B08YNCQ5Z4,Size: 4 Button | Color: Silver,Muxkenper,"Key Fob Keyless Entry Remote Shell Case Fits for Chevy Chevrolet Silverado Colorado/GMC Sierra Canyon 2014 2015 2016 2017 M3N-32337100 Smart Car Key Button Pad Outer Cover (Silver, 4 Button)",https://images-na.ssl-images-amazon.com/images/I/41FCRet54EL._AC_US200_.jpg,B08YNQGZHF,Automotive:Interior Accessories:Key Shells,Automotive,"36,411","-7,770",-21%,Key Shells,386,175,200%,"1,746",2%,9.98,,53%,3.22,562,7.43%,4.40,13,2021-03-10,FBA,7,3,1,Muxkenper,CN,公司名称：shenzhenshixinjiemaoyiyouxiangongsi,FBA,,Y,,,,Key Shells by Muxkenper,0.774 ounces,4.72 x 2.83 x 0.51 inches,2023-07-03
,B00P8DEXFC,Size: Weatherbeater Front Floor Liners | Style: Crew/Extended Cab,Husky Liners,"Husky Liners - Weatherbeater | Fits 2015 - 2022 Chevrolet Colorado, 2015 - 2022 GMC Canyon (Ext, Dbl &amp; Crew Cabs), Front Row Liner, Black | 18111c, 33&quot;L x 23&quot;W x 4&quot;Th",https://images-na.ssl-images-amazon.com/images/I/41loklbKklL._AC_US200_.jpg,B07G8SJTTW,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"50,055",-295,-1%,Automotive Floor Mats,221,171,"-1,300%","15,388",-13%,89.99,28,63%,19.39,884,6.43%,4.80,11,2014-11-03,AMZ,9,3,6,Amazon,US,公司名称：Archer Logistics Inc.,AMZ,,Y,,Y,,Automotive Floor Mats by Husky Liners,5 pounds,"33""L x 23""W x 4""Th",2023-07-04
,B07MBZ1PSP,Size: 2004 to 2012,MOFORKIT,MOFORKIT 3rd Third Brake Light Seal Gasket Compatible with Chevy Colorado GMC Canyon 2004 to 2012 High Mount Stop,https://images-na.ssl-images-amazon.com/images/I/319iglUnjcL._AC_US200_.jpg,B07V2WRCCS,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"28,876","9,453",33%,Automotive High Mount Stop Light Assemblies,45,169,0%,"2,024",0%,11.98,,53%,3.86,583,1.78%,4.60,3,2019-01-06,FBA,8,2,2,MOFORKIT,CN,"公司名称：SHENZHEN SHENGSICHUANG TECHNOLOGY LTD.
办公地址：
坂田街道马安堂社区布龙路339号鸿生源信息产业园B、C栋C301(C309)
深圳
龙岗
广东
518129
CN",FBA,,Y,,,,Automotive High Mount Stop Light Assemblies by MOF,0.81 ounces,16 x 5 x 0.31 inches,2023-07-03
,B0B4PDMCKR,,Lcyolada,"Tailgate Handle Compatible with 2004-2012 Chevy Colorado GMC Canyon,Isuzu i-290 i-370 i-280 2006 2007 2008, Rear Tailgate Latch Replaces# GM1915118, 25801998",https://images-na.ssl-images-amazon.com/images/I/31EpL5dUqeL._AC_US200_.jpg,B0B4PDMCKR,Automotive:Replacement Parts:Body & Trim:Trim:Exterior Door Handles,Automotive,"32,611",322,1%,"Automotive Exterior Door Handles
Automotive Body Parts","96
1207",166,"-2,600%","2,486",-26%,14.98,,49%,5.40,87,9.64%,4.60,16,2022-06-20,FBA,8,1,1,AutoDoorHandleZone,CN,公司名称：shenzhenshihantuokejiyouxiangongsi,FBA,,Y,Y,,,Automotive Exterior Door Handles by Lcyolada,11.3 ounces,8.7 x 4.3 x 2.4 inches,2023-07-04
,B07H87PJNZ,Color: 50pcs,Rexka,Rexka 50 pcs 1/4 (#14) License Plate Emblem Nameplate Bumper Nut Retainer Grommet Compatible with GM 3907444 Chevrolet Colorado Malibu Silverado GMC Canyon Sierra Buick Cadillac,https://m.media-amazon.com/images/I/31oyaqEjyhL._AC_US200_.jpg,B09XXJKLBJ,Automotive:Exterior Accessories:License Plate Covers & Frames:Fasteners,Automotive,"41,636","8,040",23%,License Plate Fasteners,84,166,900%,"1,658",9%,9.99,,53%,3.22,232,4.82%,4.60,8,2018-09-10,FBA,8,5,1,REXKA,CN,"公司名称：HQ Automotive Co., Limited",FBA,,Y,,,,License Plate Fasteners by Rexka,1.65 ounces,5.12 x 4.17 x 0.75 inches,2023-07-03
,B09J1J6XSM,,K Source,"K Source Snap &amp; Zap Custom Towing Mirror Pair for Chevrolet Colorado/ GMC Canyon, Black",https://images-na.ssl-images-amazon.com/images/I/41xC5Qe106L._AC_US200_.jpg,B09J1J6XSM,Automotive:Exterior Accessories:Towing Products & Winches:Hitch Accessories:Towing Mirrors,Automotive,"24,201","22,756",94%,Towing Hitch Towing Mirrors,37,164,"-1,900%","10,951",-19%,66.77,12,65%,13.09,90,9.15%,4.40,15,2021-10-07,FBM,9,1,11,Autoplicity ?,US,"公司名称：Autoplicity LLC
电话号码：847-983-6075
办公地址：
1 Progress Drive
Unit 7
DOVER
NH
03820
US",FBM,,Y,,Y,,Towing Hitch Towing Mirrors by K Source,2.94 pounds,7 x 17 x 4 inches,2023-07-04
,B0BGLCSXNR,,SWR,1Pack Leather Keychain Compatible with GMC Sierra Denali Canyon Terrain Yukon Jimmy Acadia Family Present for Man and Woman,https://images-na.ssl-images-amazon.com/images/I/41ch9l8MSCL._AC_US200_.jpg,B0BGLCSXNR,Automotive:Interior Accessories:Keychains,Automotive,"140,790","-55,128",-39%,Keychains,730,158,"-3,300%","1,982",-33%,11.99,,58%,3.43,60,8.23%,4.70,13,2022-09-26,NA,5,1,1,QUKAIBODEXIAODIAN,CN,"公司名称：Zhijiang Kaiqu Trading Co., Ltd.",NA,,Y,,,,gmc key chain,1.55 Ounces,6.1 x 2.01 x 0.47 inches,2023-07-05
,B0727S956T,,USARemote,Key Fob Keyless Entry Remote Shell Case &amp; Pad fits Chevy Colorado Venture / GMC Canyon / Hummer H3 / Pontiac Montana / Oldsmobile Silhouette / Isuzu,https://images-na.ssl-images-amazon.com/images/I/51h0h6GROBL._AC_US200_.jpg,B071YS2Z3M,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"36,107","8,445",23%,"Antitheft Keyless Entry Systems
Automotive Replacement Parts","311
11336",156,"2,300%","1,084",23%,6.95,6,29%,3.86,278,6.41%,4.30,10,2017-04-27,FBM,8,1,2,USAREMOTE,US,"公司名称：Wholesale-24-7 LLC
办公地址：
1 Industrial Way West
Building E Suite F
Eatontown
NJ
07724
US",FBM,,Y,,,,hummer h3 key fob,0.634 ounces,1.3 x 0.5 x 2 inches,2023-07-02
,B08NJ5MRXD,,PANNUOSCS,Vapor Canister Purge Valve - Compatible with Buick Enclave LaCrosse Cadillac ATS CTS SRX XTS Chevy Caprice Equinox Impala GMC Acadia Canyon Terrain - Replaces 12610560 12690512 911082,https://images-na.ssl-images-amazon.com/images/I/31Igfyt5lMS._AC_US200_.jpg,B08NJ5MRXD,Automotive:Replacement Parts:Exhaust & Emissions:Canister Purge Valves,Automotive,"18,770","27,464",146%,Automotive Replacement Emission Canister Purge Valves,8,156,"-1,000%","2,165",-10%,13.88,,56%,4.08,172,6.41%,4.40,10,2020-11-15,FBA,9,1,1,PANNUOSCS,CN,"公司名称：Ningbo Pannuo Supply Chain Management Co., Ltd.
办公地址：
联丰路141
863室
宁波
海曙区
浙江省
315000
CN",FBA,,Y,,Y,,Automotive Replacement Emission Canister Purge Val,0.2 pounds,3.3 x 1 x 1 inches,2023-07-02
,B08DG7DZZK,,LAPB,Oil Change Kit for Chevrolet Colorado &amp; GMC Canyon 2016-2020 Diesel engine 2.8L diesel dohc turbocharged. Factory Change 6 QT and Original OIl FIlter,https://images-na.ssl-images-amazon.com/images/I/51yeWeuVAuL._AC_US200_.jpg,B08DG7DZZK,Automotive:Oils & Fluids:Oils:Motor Oils,Automotive,"26,684","3,396",13%,Motor Oils,266,155,200%,"13,275",2%,85.60,3,68%,14.77,100,1.29%,4.50,2,2020-07-21,FBM,7,1,6,Impact Deal,US,"公司名称：Impact Deal Inc
办公地址：
2545 Highland Pointe Dr
Cumming
Georgia
30041
US",FBM,,Y,,,,Motor Oils by LAPB,12.27 pounds,9 x 9 x 9 inches,2023-07-04
,B0BLNF44R5,,Wei-Secret,"Metal Car Tire Valve Stem Caps,4 Pcs Car Tire Dust Caps Tire Valve Cover Work with GMC Sierra Denali Canyon Terrain Yukon Jimmy Acadia Series,Anti-Corrosion Leak-Proof Car Tire Accessory,Black",https://images-na.ssl-images-amazon.com/images/I/41ycUiM9LEL._AC_US200_.jpg,B0BLNF44R5,Automotive:Tires & Wheels:Accessories & Parts:Valve Stems & Caps:Stem Caps,Automotive,"34,845","-5,041",-14%,Tire Valve Stem Caps,269,149,"6,500%","1,339",65%,8.99,,49%,3.22,41,6.71%,4.30,10,2022-11-06,FBA,7,1,1,ZhangWenWenChengDuLu,CN,"公司名称：ChengDuLuTingDianMaoYiYouXianGongSi
办公地址：
人和春天5号梯013房
湛江市
开发区
广东省
524067
CN",FBA,,,,,,,0.317 ounces,3.78 x 2.24 x 0.43 inches,2023-07-04
