主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B0896T2PGT,,LASFIT,"LASFIT Floor Mats Fit for 2019-2023 Chevy Silverado/GMC Sierra 1500&amp;2020-2024 Chevrolet Silverado/GMC Sierra 2500 HD/3500HD Crew Cab, Front Bucket Seat and Rear Row with Factory Carpeted Storage",https://images-na.ssl-images-amazon.com/images/I/41Th3EktocL._AC_US200_.jpg,B0896T2PGT,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"13,241","-5,528",-42%,Automotive Floor Mats,85,575,"1,100%","86,244",11%,149.99,26,66%,27.79,720,4.52%,4.70,26,2020-06-03,FBA,9,1,1,JUST Auto,CN,"公司名称：shenzhenshizhizhikejiyouxiangongsi
办公地址：
xinanjiedaowenhuishequqianjinyilu265hao
taihuadasha2-13H
深圳市
广东
518000
CN",FBA,,Y,,Y,,Automotive Floor Mats by LASFIT,16.57 pounds,39.6 x 29.6 x 4.9 inches,2023-07-04
,B081CF7QCK,Size: 07-13 Chevy&GMC | Color: Black,HanLanKa,"HanLanKa Dashboard Cover for GMC Sierra and Chevrolet Silverado- Fits 2007-2013 Models with Two Glove Boxes. Custom Fit Dash Mat, Won't Break Dash Sensors(Premium Carpet, Black)",https://images-na.ssl-images-amazon.com/images/I/41Thq4x4IDS._AC_US200_.jpg,B0BZMN8C65,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"5,186","2,023",39%,Interior Dash Covers,7,566,-300%,"16,974",-3%,29.99,8,60%,7.49,757,3.53%,4.30,20,2019-11-10,FBA,9,15,1,HanLanKa,CN,"公司名称：Foshan Hanlanka Auto Accessories Co., Ltd.
办公地址：
丹灶镇金沙上安北李开发区庙口二路十一号之一
佛山市
南海区
广东
528225
CN",FBA,,Y,,Y,,gmc sierra dash cover,1.22 pounds,13.5 x 9 x 4.5 inches,2023-07-05
,B09FSNX41P,,MechanMagic,Key Fob Replacement Compatible for Chevy Silverado GMC Sierra 1500 2500 HD 3500 HD 2014 2015 2016 2017 2018 2019 2020 Chevrolet Colorado GMC Canyon 2015-2021 Car Keyless Entry Remote Start Control,https://images-na.ssl-images-amazon.com/images/I/41CcuBMmvxL._AC_US200_.jpg,B09FSNX41P,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"7,240","1,668",23%,"Antitheft Keyless Entry Systems
Automotive Replacement Parts","33
1687",558,-400%,"16,712",-4%,29.95,13,74%,3.33,618,3.41%,4.30,19,2021-09-08,FBA,8,1,1,TotalKeylessRemote,CN,公司名称：shen zhen shi mai kai mai ji ke ji you xian gongsi,FBA,,Y,,,,2015 silverado remote,2.39 ounces,5.08 x 4.37 x 0.71 inches,2023-07-04
,B0BC156LQW,Color: Tailgate Latch Striker,APPERFiT,"APPERFiT 38427 Tailgate Latch Striker Bolt Compatible with 1999-2013 Chevy Silverado/GMC Sierra 1500 2500 3500, 2002-2013 Chevrolet Avalanche/Cadillac Escalade Replace 11570162",https://images-na.ssl-images-amazon.com/images/I/41eRuHj7L6L._AC_US200_.jpg,B0BD17NLL7,Automotive:Replacement Parts:Body & Trim:Body:Truck Beds & Tailgates,Automotive,"11,002","-2,711",-25%,Truck Beds & Tailgates,19,529,"1,500%","5,284",15%,9.99,,53%,3.22,102,4.91%,4.50,26,2022-07-14,FBA,8,5,1,APPERFiT,CN,"公司名称：rui an shi xi en kai mao yi you xian gong si
办公地址：
安阳街道祥星嘉园4幢1401室
温州市
瑞安市
浙江省
325200
CN",FBA,,Y,,,,tailgate striker bolts chevy silverado,3.84 ounces,7.83 x 6.06 x 0.71 inches,2023-07-04
,B09SYS5KPQ,Color: White,FEYOUN,"FEYOUN Key Fob Cover Compatible with Chevy Chevrolet Colorado Silverado Silverado Suburban Tahoe GMC Canyon Sierra 1500 2500 3500 HD TPU Remote Keyless Key Fob Case Protection Shell Accessories, White",https://images-na.ssl-images-amazon.com/images/I/41XdBe3CjOL._AC_US200_.jpg,B09V2SNFZZ,Automotive:Interior Accessories:Key Shells,Automotive,"9,186","6,393",70%,Key Shells,74,523,"-1,100%","3,122",-11%,5.97,,31%,3.22,281,6.50%,4.70,34,2022-02-20,FBA,10,4,1,FEYOUN,CN,公司名称：Ningbo FeiYang DianZiShangWuYouXianGongSi,FBA,,,,Y,,,0.317 ounces,2.76 x 1.93 x 0.67 inches,2023-07-04
,B0B992X4PW,Color: Exterior Door Handle 4pcs,APPERFiT,"APPERFiT Exterior Door Handle (Upgraded) Chrome Compatible with 2007-2013 Chevy Chevrolet Silverado Suburban Tahoe Avalanche, GMC Sierra Yukon, Cadillac Escalade Replaces 22738721 22738722 22738725",https://images-na.ssl-images-amazon.com/images/I/51j-EAtLTCL._AC_US200_.jpg,B0BD282NV3,Automotive:Replacement Parts:Body & Trim:Trim:Exterior Door Handles,Automotive,"9,980","-2,047",-21%,"Automotive Interior Door Handles
Automotive Exterior Door Handles
Automotive Body Parts","11
24
331",505,"2,700%","20,194",27%,39.99,,70%,6.10,48,2.57%,4.60,13,2022-08-10,FBA,8,4,1,APPERFiT,CN,"公司名称：rui an shi xi en kai mao yi you xian gong si
办公地址：
安阳街道祥星嘉园4幢1401室
温州市
瑞安市
浙江省
325200
CN",FBA,,,,,,,2.42 pounds,11.8 x 2.8 x 2.8 inches,2023-07-04
,B07V31TZT5,Size: 5.8ft,X XCOVER,"Xcover Low Profile Hard Folding Truck Bed Tonneau Cover, Compatible with 2019 2020 2021 2022 2023 Chevrolet Silverado/GMC Sierra 1500 5.8 Ft Bed",https://images-na.ssl-images-amazon.com/images/I/414TigjRFHL._AC_US200_.jpg,B095YLZJNR,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"12,706","-5,186",-38%,Truck Tonneau Covers,35,495,400%,"355,905",4%,719.00,110,72%,89.98,444,4.65%,4.50,23,2019-07-07,FBA,10,2,1,Xcover Store,CN,"公司名称：JIANGYIN SHENGAO AUTO PARTS CO.,LTD",FBA,,Y,,Y,,Truck Tonneau Covers by X XCOVER,69.9 pounds,71 x 33 x 5 inches,2023-07-05
,B07CL6KB7T,,Kallia,Kerman 2 PC Rear Radio Audio Volume Control Knob Dial Tuner for 07-13 Chevy Tahoe Chevrolet Silverado GMC Acadia Sierra Denali Yukon GM 22912547 Radio Repair Kit Replacement Button by Kallia,https://images-na.ssl-images-amazon.com/images/I/51DmJPHTP0L._AC_US200_.jpg,B07CL6KB7T,Automotive:Replacement Parts:Lighting & Electrical:Electrical:Radio Accessories,Automotive,"11,354","-1,233",-11%,Automotive Replacement Radio Electrical Accessories,14,479,-200%,"3,827",-2%,7.99,21,45%,3.22,"2,598",3.55%,4.40,17,2018-04-20,FBA,8,1,1,KERMAN,CN,"公司名称：Ningboshihaishukemannididianqiyouxiangongsi
办公地址：
横街镇横街工业区远洋路七A科曼妮迪电器
宁波市
海曙区
浙江省
315012
CN",FBA,,,,,,,0.01 ounces,1 x 1 x 0.6 inches,2023-07-04
,B01AXANTY0,,EPAuto,"EPAuto GP755 (CA8755A) Replacement for Cadillac / Chevrolet / GMC Panel Engine Air Filter for Silverado(1999-2019),Suburban(2000-2019),Tahoe(2000-2019),Sierra(1999-2019),Yukon(2000-2019)",https://images-na.ssl-images-amazon.com/images/I/51KMxDVl+uL._AC_US200_.jpg,B01AXANTY0,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Air Filters,Automotive,"18,049","-9,203",-51%,Automotive Replacement Air Filters,182,476,"3,900%","5,650",39%,11.87,8,34%,6.10,"4,012",6.51%,4.70,31,2016-01-21,FBA,9,1,1,EPFamily Direct,US,"公司名称：EP Family Corp
电话号码：800-349-0716",FBA,,,,Y,,,1.12 pounds,12.56 x 10.04 x 2.64 inches,2023-07-04
,B07WC6Y59J,Color: Black Housing Smoke Lens,Bomusou,"Third Brake Light Cargo Lamp fit for 99-06 Chevrolet Silverado/GMC Sierra 1500-3500 HD, 2007 Chevrolet Silverado/GMC Sierra 1500-3500 HD Classic (Black Housing Smoke Lens)",https://images-na.ssl-images-amazon.com/images/I/41ktOdrwFvL._AC_US200_.jpg,B0B8NLB9QX,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"12,834","-3,811",-30%,Automotive High Mount Stop Light Assemblies,12,475,"2,400%","14,245",24%,29.99,19,67%,5.40,"1,356",6.32%,4.60,30,2019-08-07,FBA,9,3,2,Sanotop,CN,"公司名称：Shenzhen shanzhigao technology co.,ltd
办公地址：
淘景大厦1906
深圳
龙华区民治街道
广东
518131
CN",FBA,,Y,,,,Automotive High Mount Stop Light Assemblies by Bom,13.9 ounces,16.2 x 2.7 x 3.7 inches,2023-07-04
,B08L781BGK,Item Package Quantity: 1,Arruweer,Smart Key Fob Case Shell Fit for Chevy Chevrolet Silverado Colorado/GMC Sierra Canyon 2014 2015 2016 2017 M3N-32337100 Keyless Entry Remote Control Car Key Fob Cover Casing (1),https://images-na.ssl-images-amazon.com/images/I/41s8z841bgL._AC_US200_.jpg,B08L777L19,Automotive:Interior Accessories:Key Shells,Automotive,"12,974","-2,402",-19%,Key Shells,98,474,"-1,200%","4,735",-12%,9.99,7,53%,3.22,964,5.06%,4.40,24,2020-10-14,FBA,7,2,1,ALIWEI,CN,"公司名称：Shenzhen Aliwi Technology Co., Ltd",FBA,,Y,,,,Key Shells by Arruweer,1.13 ounces,4.75 x 3.1 x 0.5 inches,2023-07-04
,B08FMVM87V,Size: For Silverado 19-23,CLIM ART,"CLIM ART in-Channel Incredibly Durable Rain Guards for Chevrolet (Chevy) Silverado/GMC Sierra 1500 2019-2023 Crew Cab, Original Window Deflectors, Vent Window Visors, Truck Accessories, 4pcs- 619003LP",https://images-na.ssl-images-amazon.com/images/I/51W54fCv4oL._AC_US200_.jpg,B0C66BGB6P,Automotive:Exterior Accessories:Deflectors & Shields:Side Window Wind Deflectors & Visors,Automotive,"10,415",-219,-2%,Side Window Wind Deflectors & Visors,16,471,"3,000%","35,320",30%,74.99,17,69%,12.25,836,5.94%,4.40,28,2020-08-10,FBA,9,6,3,Spark Lines Inc,US,"公司名称：Spark Lines Inc
办公地址：
1 S Corporate Drive, Suite C
RIVERDALE
NJ
07457
US",FBA,,Y,,Y,,clim art rain guards,1.72 pounds,41.3 x 11.3 x 1.4 inches,2023-07-04
,B07BCDYS2Y,Color: Black,EDBETOS,EDBETOS 07-14 Full Size Trucks Center Front Floor Console Organizer Compatible with Chevrolet Avalanche Tahoe Silverado Suburban 1500 2500 Sierra Pickup Truck Yukon &amp; XL/Denali 19166288,https://images-na.ssl-images-amazon.com/images/I/51h85YvZPVL._AC_US200_.jpg,B08VNP4VTP,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"13,069","-2,740",-22%,Automotive Center Consoles,109,468,"-1,800%","8,419",-18%,17.99,24,49%,6.39,"2,893",7.69%,4.80,36,2018-03-09,FBA,9,4,1,BETOS INC,CN,公司名称：Guangzhou Bitusi Maoyi youxian gongsi,FBA,,,,Y,,,1.26 pounds,0.4 x 0.4 x 0.5 inches,2023-07-04
,B0B3J1N6PL,Size: 240pcs Clips + Remover,Frokom,"Frokom 240pcs Car Retainers Clips Bumper Grill Fender Door Rivets,5 pcs Fasteners Clips Kit for Chevrolet Silverado/Chevy Tahoe/Suburban/GMC Sierra/Ford/Dodge/Toyota/Honda",https://images-na.ssl-images-amazon.com/images/I/51PLBcPOY4L._AC_US200_.jpg,B0BHQQGRKM,Automotive:Replacement Parts:Body & Trim:Body:Clips,Automotive,"13,550","-5,756",-42%,Automotive Clips,91,468,"-3,100%","7,951",-31%,16.99,,52%,5.69,126,6.62%,4.40,31,2022-06-07,FBA,9,4,1,WLICC,CN,"公司名称：laianxiandongzeyandianzikejiyouxiangongsi
办公地址：
来安县汊河镇八闽名郡1栋2单元303b
滁州
安徽省
239200
CN",FBA,,,,Y,,,1.61 Pounds,10.79 x 7.72 x 1.73 inches,2023-07-04
,B092PY8GXJ,Color: （black+black）with white button,JKCOVER,JKCOVER 2PCS Smart Key Fob Case Cover Compatible with 2019 2020 2021 2022 Chevrolet Chevy Silverado and GMC Sierra 1500 2500HD 3500HD Accessories Silicone Black Remote Key Chain Protector (5 Button),https://images-na.ssl-images-amazon.com/images/I/41f-qeDXMjS._AC_US200_.jpg,B09D2X88M9,Automotive:Interior Accessories:Key Shells,Automotive,"14,066","9,625",110%,Key Shells,130,467,-500%,"5,594",-5%,11.98,7,57%,3.40,"1,376",5.78%,4.60,27,2021-04-15,FBA,9,3,1,JKCOVER,CN,"公司名称：Guangzhou Songxianjun Trading Co.,LTD",FBA,,Y,,Y,,Key Shells by JKCOVER,0.1 pounds,2.7 x 1.7 x 0.6 inches,2023-07-04
,B07VMNQ5NX,,Husky Liners,"Husky Liners - Rear Wheel Well Guards | 2019 - 2023 Chevrolet Silverado 1500 - New Body - Black, 2 Pc. | 79061",https://images-na.ssl-images-amazon.com/images/I/31zWilEPdPS._AC_US200_.jpg,B07VMNQ5NX,Automotive:Exterior Accessories:Mud Flaps & Splash Guards,Automotive,"7,279","8,643",119%,Wheel & Tire Mud Flaps & Splash Guards,6,460,"-3,800%","44,610",-38%,96.98,108,21%,62.31,"2,026",5.87%,4.60,27,2019-07-24,AMZ,9,1,4,Amazon,US,"公司名称：RV & Auto Parts Inc
电话号码：760-651-4005
办公地址：
12150 Tech Center Drive
Poway
CA
92064
US",AMZ,,,,Y,,,9.83 pounds,36.5 x 14 x 24.8 inches,2023-07-05
,B0BLNCYKH5,Color: Black,Wei-Secret,"Metal Car Tire Valve Stem Caps,4 Pcs Car Tire Dust Caps Tire Valve Cover Work w Chevrolet Chevy Silverado Colorado Tahoe Malibu Suburban Camaro Cruze Equinox Sonic,Leak-Proof Car Tire Accessory,Black",https://images-na.ssl-images-amazon.com/images/I/41aUi+6DmJL._AC_US200_.jpg,B0BQGN9KPC,Automotive:Tires & Wheels:Accessories & Parts:Valve Stems & Caps:Stem Caps,Automotive,"11,256","2,557",23%,Tire Valve Stem Caps,50,457,0%,"4,565",0%,9.99,,53%,3.22,125,5.69%,4.40,26,2022-11-06,FBA,7,2,1,ZhangWenWenChengDuLu,CN,"公司名称：ChengDuLuTingDianMaoYiYouXianGongSi
办公地址：
人和春天5号梯013房
湛江市
开发区
广东省
524067
CN",FBA,,,,,,,0.282 ounces,3.86 x 2.24 x 0.35 inches,2023-07-04
,B0B4RY5LCN,Color: Ebony-Pair,APPERFiT,"APPERFiT Seat Recliner Handle Lever Front Left+Right Side Compatible with 2007-2013 Chevy Chevrolet Avalanche Silverado Suburban, GMC Sierra Yukon Replaces 15232598 15232594",https://images-na.ssl-images-amazon.com/images/I/31jUcpW3PLL._AC_US200_.jpg,B0BGXD6BJH,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Seating Mechanicals,Automotive,"10,346","3,716",36%,Automotive Seating Mechanicals,1,453,"-1,000%","5,431",-10%,11.99,,51%,4.08,104,3.75%,4.60,17,2022-06-21,FBA,8,5,1,APPERFiT,CN,"公司名称：rui an shi xi en kai mao yi you xian gong si
办公地址：
安阳街道祥星嘉园4幢1401室
温州市
瑞安市
浙江省
325200
CN",FBA,Y,Y,Y,,,gmc sierra accessories 2007-2013,3.2 ounces,5.59 x 3.19 x 3.15 inches,2023-07-04
,B083RSJMKG,Color: Black,HanLanKa,"HanLanKa Dashboard Cover for Chevrolet Silverado 1500 2500 3500 1999-2006 Avalanche Chevy Tahoe Suburban GMC Sierra Yukon Dash Cover Mat(Premium Carpet, Black)",https://images-na.ssl-images-amazon.com/images/I/51E-w98NLEL._AC_US200_.jpg,B0BRNHKPGG,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"8,502","6,250",74%,Interior Dash Covers,13,451,-300%,"13,525",-3%,29.99,4,64%,6.39,760,5.76%,4.40,26,2020-01-11,FBA,9,4,1,HanLanKa,CN,"公司名称：Foshan Hanlanka Auto Accessories Co., Ltd.
办公地址：
丹灶镇金沙上安北李开发区庙口二路十一号之一
佛山市
南海区
广东
528225
CN",FBA,,,,Y,,,1.12 pounds,11.34 x 10.87 x 3.39 inches,2023-07-04
,B07XR81VWT,Size: 1999-2007/Red,Tresound,"Tresound for 99-07 Chevrolet (Chevy) Silverado GMC Sierra 1500 2500 3500 HD Classic, LED Third 3rd Brake Light Rear Cargo Lamp High Mount Stop light Chrome Housing (Red)",https://images-na.ssl-images-amazon.com/images/I/41sPgTJke-L._AC_US200_.jpg,B0BRF14CM7,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"14,589","-4,198",-29%,"Automotive High Mount Stop Light Assemblies
Automotive Brake Light Bulbs","15
23",450,-600%,"13,945",-6%,30.99,8,68%,5.40,"1,413",4.00%,4.60,18,2019-09-10,FBA,10,3,2,Tresound,CN,"公司名称：Shenzhen dousandou Technology Co., Ltd",FBA,,Y,,Y,,Automotive High Mount Stop Light Assemblies by Tre,13.7 ounces,16.06 x 3.58 x 2.83 inches,2023-07-04
,B0C2VK316R,Color: Suit for Chev--rt,MAKEER,Metal KeyChain KeyRing Replacement for Chevrolet Chevy Silverado Colorado Tahoe Malibu Suburban Camaro Cruze Equinox Sonic with car Logo keychains key chain Key Fob Accessory for Men Women(Sliver),https://images-na.ssl-images-amazon.com/images/I/410R1Uz0fQL._AC_US200_.jpg,B0C2VFKLKQ,Automotive:Interior Accessories:Keychains,Automotive,"8,628",-413,-5%,Keychains,123,446,"7,200%","5,343",72%,11.98,,56%,3.43,2,0.22%,3.00,1,2023-04-17,FBA,6,9,1,MARKETDOME,US,公司名称：MARKETDOME LLC,FBA,,,,,,,2.89 ounces,6.18 x 3.43 x 0.35 inches,2023-07-04
,B0BR17QMQT,Size: for Chevy 5 buttons,RUABIBAN,"RUABIBAN for Chevy Key Fob Cover with Keychain, Pink Leather Crystal Key Case Protection Shell Compatible with Chevrolet Equinox Malibu Cruze Camaro Tahoe Silverado Traverse Blazer Sonic (5 Buttons)",https://images-na.ssl-images-amazon.com/images/I/418Z-+mS1AL._AC_US200_.jpg,B0BN5Y2SGH,Automotive:Interior Accessories:Key Shells,Automotive,"9,161","4,517",49%,Key Shells,119,446,"2,500%","10,186",25%,22.84,,67%,4.08,73,3.36%,4.10,15,2022-12-23,FBA,10,39,1,qaoyu,CN,"公司名称：suixianguoyuqiaoriyongpinshangdian
办公地址：
长岗镇
中赵村中86号
商丘市
睢县
河南省
476900
CN",FBA,,,,Y,,,5.6 ounces,6.69 x 4.09 x 1.3 inches,2023-07-04
,B09Q86MZZF,Size: 2014-2018 with lane departure warning system | Color: Grey-Ultimate Sunshade,Pigenius,"Pigenius Windshield Sun Shade for 2014-2018 Chevrolet Silverado/GMC Sierra 1500 with Lane Departure Warning System, Custom Fit Front Window Shade - Ultimate Folding Sunshade - Grey",https://images-na.ssl-images-amazon.com/images/I/41bnU4FMNEL._AC_US200_.jpg,B0BYKF3M2L,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"23,055","-15,074",-65%,Automotive Windshield Sunshades,420,433,"1,600%","25,542",16%,58.99,,66%,11.41,92,3.00%,4.60,13,2022-03-22,FBA,9,7,1,PGS Direct,CN,"公司名称：Hangzhou Yingsen Technology Co.,Ltd",FBA,,,,Y,,,2.25 pounds,30.1 x 8.6 x 2.6 inches,2023-07-04
,B0BKG59B6Q,Size: 6 Button | Color: Blue,Tukellen,"Tukellen for Chevy Key Fob Cover Soft TPU Full Protection Key Shell Key Case Compatible with 2017-2021 Chevrolet Silverado Suburban Tahoe GMC Acadia Sierra Terrain Yukon (Blue, 6 Button)",https://images-na.ssl-images-amazon.com/images/I/41QOvWV9HEL._AC_US200_.jpg,B0BKG75PG4,Automotive:Interior Accessories:Key Shells,Automotive,"18,529","-8,519",-46%,Key Shells,248,433,"-1,700%","6,057",-17%,13.99,,57%,3.86,91,5.08%,4.70,22,2022-10-24,FBA,8,10,1,Tukellen,CN,"公司名称：Shenzhen Yinjiang Industrial Co., Ltd.
办公地址：
龙岗区坂田街道大发埔社区里浦街7号
TOP科技中心2栋701、70501
深圳市
广东省
518129
CN",FBA,,,,,,,0.634 ounces,3 x 2 x 0.6 inches,2023-07-05
,B07DR81W27,Size: Front Driver Side,YHTAUTO,Front Left Driver Side Power Window Regulator with Motor Assembly for Chevrolet Silverado 1500 2500 3500 Tahoe GMC Sierra Yukon Cadillac Escalade,https://images-na.ssl-images-amazon.com/images/I/41WtCQ7yZ4L._AC_US200_.jpg,B07PT8ZB89,Automotive:Replacement Parts:Window Regulators & Motors:Window Regulator & Motor Assemblies,Automotive,"12,734","-5,282",-41%,Automotive Replacement Window Regulator & Motor Assemblies,4,427,"-2,200%","20,876",-22%,48.89,24,59%,12.67,"1,954",4.68%,4.60,20,2018-06-13,FBA,9,3,2,YTAUTOPARTS,CN,"公司名称：Xiamen Zanyu Information Technology Co., Ltd",FBA,,,,Y,,,0.01 Ounces,25.5 x 11.8 x 3.3 inches,2023-07-04
,B0BF17PN2M,Color: Red,Kirsnda,"Kirsnda for Chevrolet key fob cover case with keychain,Soft TPU key Shell/skin,4-Buttons fit GMC chevy Colorado Silverado Suburban Tahoe Silverado Remote Key Vehicle Accessories(Red)",https://images-na.ssl-images-amazon.com/images/I/41Ncvtvp8+L._AC_US200_.jpg,B0BF18QT4F,Automotive:Interior Accessories:Key Shells,Automotive,"10,738",437,4%,Key Shells,88,426,"12,200%","5,938",122%,13.94,,62%,3.22,62,5.87%,4.40,25,2022-09-11,FBA,10,5,1,Kirsnda,CN,"公司名称：Guangzhou Chuangyinka Trading Co., Ltd.",FBA,,,,Y,,,1.87 ounces,3 x 2.5 x 0.5 inches,2023-07-04
,B09NBD3FBD,Size: 2019-2023 | Color: Grey-Ultimate Sunshade,Pigenius,"Pigenius Windshield Sun Shade for 2019 2020 2021 2022 Chevrolet Silverado/GMC Sierra 1500, 2020-2023 Chevrolet Silverado/GMC Sierra 2500/3500 HD - Ultimate Folding Sunshade - Grey",https://images-na.ssl-images-amazon.com/images/I/41c+BF+wj-L._AC_US200_.jpg,B0BYKF3M2L,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"5,912","14,790",250%,Automotive Windshield Sunshades,164,422,"61,900%","25,315",619%,59.99,,65%,11.83,82,3.08%,4.50,13,2022-03-22,FBA,10,10,1,PGS Direct,CN,"公司名称：Hangzhou Yingsen Technology Co.,Ltd",FBA,,Y,,Y,,Automotive Windshield Sunshades by Pigenius,2.55 pounds,33.7 x 8.6 x 2.5 inches,2023-06-29
,B09M6MYYBZ,Style: With Rear Underseat Storage Box,oEdRo,"OEDRO Floor Mats Compatible for 2019-2023 Chevrolet Silverado 1500/GMC Sierra 1500 &amp; 2020-2023 Chevy Silverado/GMC Sierra 2500HD/3500HD Crew Cab with Rear Underseat Storage Box, Front Bucket Seating",https://images-na.ssl-images-amazon.com/images/I/41r-Rsvf7tL._AC_US200_.jpg,B0BFRPG52W,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"18,014","-2,769",-15%,Automotive Floor Mats,91,422,"1,600%","57,809",16%,136.99,26,55%,40.89,690,3.08%,4.60,13,2021-11-17,AMZ,10,2,1,Amazon,CN,"公司名称：Yiwu PinLi E-commerce Co. , Ltd",AMZ,,Y,,Y,,Automotive Floor Mats by oEdRo,13.57 pounds,39.4 x 31.5 x 5.9 inches,2023-07-04
,B09YD38WWR,Color: Black/Clear/Clear | Style: OE Style,MOSTPLUS,MOSTPLUS Headlight Assembly Compatible with 2007-2013 Chevy Chevrolet Silverado 1500 2500 3500 Front Lamp with Black Housing/Clear Lens/Clear Reflector,https://images-na.ssl-images-amazon.com/images/I/51TE4YV2qHL._AC_US200_.jpg,B09YD3YQYL,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Headlight Assemblies, Parts & Accessories:Headlight Assemblies",Automotive,"14,102","2,045",14%,Automotive Headlight Assemblies,9,408,"3,300%","38,755",33%,94.99,3,62%,21.49,102,2.94%,4.30,12,2022-04-19,FBM,9,11,2,MOSTPLUS,CN,"公司名称：changhong chen
办公地址：
鹿城区滨江街道
御景苑5幢601室
温州
浙江
325000
CN",FBM,,Y,,Y,,Automotive Headlight Assemblies by MOSTPLUS,13.95 pounds,18.27 x 16.02 x 13.74 inches,2023-07-04
,B08KSSWHCV,Color: Chrome Housing + Amber Reflector,Nilight,"Nilight Headlight Assembly for 2003 2004 2005 2006 Chevy Silverado Avalanche 1500 1500HD 2500 2500HD 3500 Chevrolet Pickup Replacement Headlamp Housing Bumper Lamp Set, 2 Years Warranty",https://images-na.ssl-images-amazon.com/images/I/612u0fAjeJL._AC_US200_.jpg,B09P248BY3,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Headlight Assemblies, Parts & Accessories:Headlight Assemblies",Automotive,"17,539","-6,488",-39%,Automotive Headlight Assemblies,20,405,"-1,400%","36,373",-14%,89.81,14,62%,20.23,573,5.43%,4.40,22,2020-10-27,AMZ,9,5,3,Amazon,CN,"公司名称：tingting wu
电话号码：415-871-0522
办公地址：
罗中村委会富塘村11号
龙川县
迴龙镇
广东省
517353
CN",AMZ,,,,Y,,,10.48 pounds,16.4 x 13.2 x 7.6 inches,2023-07-04
